zipcode,state,income,latitude,longitude,
02896,RI,72359,41.95,-71.55,
02898,RI,13500,41.52,-71.67,
02901,RI,0,41.82,-71.41,
02902,RI,0,41.82,-71.41,
02903,RI,80619,41.82,-71.41,
02904,RI,129205,41.86,-71.44,
02905,RI,97025,41.78,-71.4,
02906,RI,289212,41.84,-71.39,
02907,RI,72275,41.8,-71.42,
02908,RI,121451,41.84,-71.44,
02909,RI,111132,41.82,-71.45,
02910,RI,98175,41.77,-71.44,
02911,RI,77146,41.85,-71.47,
02912,RI,0,41.83,-71.4,
02914,RI,89758,41.81,-71.37,
02915,RI,86648,41.77,-71.35,
02916,RI,64037,41.84,-71.35,
02917,RI,84539,41.9,-71.53,
02918,RI,0,41.82,-71.41,
02919,RI,166643,41.83,-71.52,
02920,RI,188365,41.77,-71.47,
02921,RI,111681,41.76,-71.48,
02940,RI,0,41.82,-71.41,
03031,NH,135002,42.86,-71.61,
03032,NH,52471,43,-71.34,
03033,NH,46389,42.73,-71.66,
03034,NH,32131,43.07,-71.27,
03036,NH,42850,42.95,-71.25,
03037,NH,35103,43.14,-71.21,
03038,NH,211032,42.89,-71.28,
03040,NH,0,43.05,-71.27,
03041,NH,0,42.88,-71.27,
03042,NH,44907,43.03,-71.07,
03043,NH,11158,42.98,-71.8,
03044,NH,30634,42.99,-71.14,
03045,NH,90594,43.01,-71.6,
03046,NH,24680,43.1,-71.59,
03047,NH,9619,42.95,-71.85,
03048,NH,18249,42.76,-71.79,
03049,NH,118905,42.73,-71.58,
03051,NH,176883,42.76,-71.43,
03052,NH,66757,42.83,-71.46,
03053,NH,196591,42.85,-71.36,
03054,NH,205462,42.85,-71.52,
03055,NH,94390,42.83,-71.66,
03057,NH,24790,42.9,-71.66,
03060,NH,133119,42.74,-71.46,
03061,NH,0,42.74,-71.49,
03062,NH,241847,42.74,-71.49,
03063,NH,117898,42.78,-71.52,
03064,NH,96613,42.78,-71.47,
03070,NH,49091,42.96,-71.68,
03071,NH,30158,42.75,-71.85,
03073,NH,0,42.83,-71.22,
03076,NH,114805,42.73,-71.31,
03077,NH,61321,43.03,-71.17,
03079,NH,236355,42.78,-71.2,
03082,NH,10839,42.9,-71.75,
03084,NH,9175,42.81,-71.83,
03086,NH,27906,42.84,-71.73,
03087,NH,222975,42.8,-71.3,
03101,NH,24323,42.99,-71.47,
03102,NH,144771,43.01,-71.49,
03103,NH,149800,42.99,-71.45,
03104,NH,205446,43.01,-71.44,
03105,NH,0,42.99,-71.45,
03106,NH,100398,43.09,-71.45,
03108,NH,0,42.99,-71.45,
03109,NH,64116,42.96,-71.4,
03110,NH,291010,42.95,-71.5,
03111,NH,0,42.99,-71.45,
03215,NH,0,43.95,-71.5,
03216,NH,12444,43.43,-71.82,
03217,NH,11323,43.69,-71.63,
03218,NH,6287,43.33,-71.29,
03220,NH,35469,43.44,-71.47,
03221,NH,12420,43.27,-71.96,
03222,NH,29677,43.6,-71.74,
03223,NH,24203,43.86,-71.63,
03224,NH,19156,43.33,-71.56,
03225,NH,19471,43.33,-71.23,
03226,NH,26315,43.71,-71.52,
03227,NH,9060,43.83,-71.47,
03229,NH,56807,43.22,-71.71,
03230,NH,5760,43.52,-71.86,
03231,NH,0,43.48,-71.76,
03233,NH,6528,43.42,-71.93,
03234,NH,28629,43.22,-71.33,
03235,NH,34204,43.45,-71.66,
03237,NH,15558,43.42,-71.41,
03238,NH,0,43.98,-71.91,
03240,NH,5568,43.55,-71.94,
03241,NH,6259,43.69,-71.8,
03242,NH,26706,43.17,-71.81,
03243,NH,4593,43.52,-71.7,
03244,NH,38677,43.12,-71.92,
03245,NH,15977,43.73,-71.58,
03246,NH,92258,43.56,-71.48,
03247,NH,0,43.56,-71.48,
03249,NH,59847,43.53,-71.38,
03251,NH,12496,44.04,-71.67,
03252,NH,0,43.47,-71.56,
03253,NH,53466,43.65,-71.5,
03254,NH,50083,43.75,-71.39,
03255,NH,23079,43.32,-72.03,
03256,NH,13764,43.6,-71.65,
03257,NH,54735,43.41,-71.98,
03258,NH,17526,43.25,-71.39,
03259,NH,2289,43.86,-71.38,
03260,NH,0,43.36,-71.94,
03261,NH,26616,43.19,-71.15,
03262,NH,6110,44.01,-71.73,
03263,NH,18039,43.3,-71.33,
03264,NH,24007,43.73,-71.69,
03266,NH,9370,43.8,-71.81,
03268,NH,6922,43.38,-71.71,
03269,NH,19213,43.52,-71.6,
03272,NH,0,43.29,-72,
03273,NH,0,43.31,-71.92,
03275,NH,60664,43.13,-71.45,
03276,NH,38910,43.44,-71.58,
03278,NH,19643,43.28,-71.81,
03279,NH,2495,43.92,-71.89,
03280,NH,6501,43.17,-72.09,
03281,NH,54666,43.1,-71.73,
03282,NH,4339,43.87,-71.91,
03284,NH,4997,43.49,-72.03,
03285,NH,8821,43.93,-71.62,
03287,NH,9873,43.45,-71.91,
03289,NH,0,43.5,-71.49,
03290,NH,43322,43.11,-71.1,
03291,NH,0,43.18,-71.14,
03293,NH,0,43.97,-71.68,
03298,NH,0,43.44,-71.58,
03299,NH,0,43.44,-71.58,
03301,NH,194293,43.23,-71.56,
03302,NH,0,43.23,-71.56,
03303,NH,79298,43.31,-71.67,
03304,NH,78024,43.13,-71.54,
03305,NH,0,43.23,-71.56,
03307,NH,34181,43.28,-71.46,
03431,NH,140770,42.95,-72.29,
03435,NH,0,42.95,-72.29,
03440,NH,14465,43.03,-71.94,
03441,NH,1477,42.78,-72.45,
03442,NH,6343,43,-71.93,
03443,NH,5449,42.88,-72.46,
03444,NH,13051,42.91,-72.06,
03445,NH,4086,43.01,-72.21,
03446,NH,30916,42.86,-72.28,
03447,NH,13095,42.78,-72.15,
03448,NH,3914,43.05,-72.26,
03449,NH,15407,42.96,-71.98,
03450,NH,6834,42.95,-72.1,
03451,NH,16447,42.78,-72.48,
03452,NH,30486,42.81,-72.02,
03455,NH,12008,42.9,-72.21,
03456,NH,3640,43.11,-72.2,
03457,NH,4950,42.99,-72.12,
03458,NH,54815,42.87,-71.96,
03461,NH,35299,42.75,-72.01,
03462,NH,14506,42.9,-72.4,
03464,NH,6424,43.08,-72.1,
03465,NH,8692,42.83,-72.18,
03466,NH,10348,42.87,-72.51,
03467,NH,11490,42.96,-72.45,
03468,NH,0,42.85,-71.96,
03469,NH,0,42.87,-72.32,
03470,NH,19990,42.77,-72.38,
03561,NH,29646,44.31,-71.76,
03570,NH,27329,44.48,-71.25,
03574,NH,13534,44.28,-71.68,
03575,NH,0,44.31,-71.4,
03576,NH,13080,44.89,-71.49,
03579,NH,1814,44.78,-71.13,
03580,NH,14482,44.22,-71.74,
03581,NH,15524,44.39,-71.18,
03582,NH,7868,44.59,-71.51,
03583,NH,5630,44.41,-71.47,
03584,NH,18249,44.48,-71.56,
03585,NH,12238,44.21,-71.9,
03586,NH,4669,44.23,-71.78,
03588,NH,7291,44.57,-71.18,
03589,NH,0,44.27,-71.3,
03590,NH,2533,44.76,-71.58,
03592,NH,6959,45.05,-71.39,
03593,NH,2483,44.37,-71.25,
03595,NH,0,44.3,-71.5,
03597,NH,0,44.74,-71.38,
03598,NH,13484,44.37,-71.61,
03601,NH,2027,43.24,-72.29,
03602,NH,15824,43.15,-72.36,
03603,NH,21704,43.23,-72.42,
03604,NH,0,43.13,-72.38,
03605,NH,4914,43.23,-72.21,
03607,NH,1322,43.18,-72.32,
03608,NH,22213,43.08,-72.43,
03609,NH,3472,43.14,-72.44,
03740,NH,4926,44.16,-71.96,
03741,NH,22217,43.64,-72.01,
03743,NH,52863,43.37,-72.33,
03745,NH,8622,43.48,-72.32,
03746,NH,0,43.49,-72.27,
03748,NH,30682,43.64,-72.14,
03749,NH,0,43.57,-72.11,
03750,NH,36622,43.71,-72.19,
03751,NH,0,43.45,-72.09,
03752,NH,3328,43.3,-72.14,
03753,NH,34948,43.48,-72.13,
03754,NH,0,43.38,-72.14,
03755,NH,156265,43.7,-72.27,
03756,NH,0,43.63,-72.25,
03765,NH,2443,44.03,-72.06,
03766,NH,70474,43.63,-72.25,
03768,NH,31086,43.8,-72.15,
03769,NH,0,43.83,-72.1,
03770,NH,8112,43.52,-72.27,
03771,NH,4430,44.28,-72.01,
03773,NH,33962,43.37,-72.17,
03774,NH,8258,44.09,-71.99,
03777,NH,8871,43.89,-72.06,
03779,NH,3694,43.96,-72.08,
03780,NH,2025,44.05,-71.99,
03781,NH,13732,43.53,-72.35,
03782,NH,35286,43.38,-72.08,
03784,NH,31826,43.64,-72.31,
03785,NH,7986,44.14,-72.02,
03801,NH,286179,43.05,-70.78,
03802,NH,0,43.05,-70.78,
03803,NH,0,43.05,-70.78,
03804,NH,0,43.05,-70.78,
03809,NH,24700,43.45,-71.21,
03810,NH,14857,43.48,-71.24,
03811,NH,66670,42.83,-71.14,
03812,NH,2555,44.08,-71.27,
03813,NH,17507,43.97,-71.04,
03814,NH,9387,43.76,-71.12,
03815,NH,0,43.26,-71.11,
03816,NH,7682,43.71,-71.25,
03817,NH,3539,43.89,-71.24,
03818,NH,19074,43.97,-71.12,
03819,NH,29186,42.91,-71.12,
03820,NH,212951,43.19,-70.87,
03821,NH,0,43.19,-70.87,
03822,NH,0,43.19,-70.87,
03823,NH,21757,43.17,-70.93,
03824,NH,66342,43.13,-70.92,
03825,NH,62631,43.22,-71.04,
03826,NH,20637,42.88,-71.13,
03827,NH,28835,42.92,-71.01,
03830,NH,8144,43.61,-70.99,
03832,NH,0,43.9,-71.06,
03833,NH,203196,42.97,-70.94,
03835,NH,29743,43.4,-71.07,
03836,NH,9400,43.81,-71.03,
03837,NH,7929,43.43,-71.34,
03838,NH,10073,44.11,-71.23,
03839,NH,19763,43.26,-70.99,
03840,NH,47483,43.03,-70.83,
03841,NH,54558,42.87,-71.18,
03842,NH,146800,42.94,-70.82,
03843,NH,0,42.94,-70.82,
03844,NH,30203,42.91,-70.86,
03845,NH,8867,44.1,-71.12,
03846,NH,9868,44.14,-71.18,
03847,NH,0,44.07,-71.12,
03848,NH,44680,42.93,-71.05,
03849,NH,8351,43.89,-71.14,
03850,NH,0,43.69,-71.3,
03851,NH,20527,43.44,-71.03,
03852,NH,2795,43.5,-70.97,
03853,NH,5186,43.63,-71.28,
03854,NH,0,43.06,-70.72,
03855,NH,18262,43.43,-71.17,
03856,NH,21511,43.04,-70.97,
03857,NH,63109,43.07,-70.94,
03858,NH,33372,42.86,-71.03,
03859,NH,0,42.86,-71.04,
03860,NH,26688,44.05,-71.12,
03861,NH,38954,43.1,-71.01,
03862,NH,85725,42.97,-70.83,
03864,NH,7470,43.68,-71.11,
03865,NH,53422,42.83,-71.09,
03866,NH,0,43.3,-70.97,
03867,NH,100032,43.3,-70.97,
03868,NH,28709,43.32,-70.94,
03869,NH,17558,43.23,-70.82,
03870,NH,93205,43.01,-70.77,
03871,NH,0,42.98,-70.78,
03872,NH,21506,43.56,-71.01,
03873,NH,43161,42.92,-71.18,
03874,NH,62191,42.89,-70.87,
03875,NH,5620,43.87,-71.19,
03878,NH,57958,43.25,-70.88,
03882,NH,5872,43.71,-71,
03883,NH,895,43.81,-71.32,
03884,NH,28689,43.32,-71.18,
03885,NH,86603,43.02,-70.91,
03886,NH,7514,43.85,-71.26,
03887,NH,10676,43.5,-71.07,
03890,NH,3977,43.8,-71.2,
03894,NH,53649,43.58,-71.2,
03896,NH,0,43.59,-71.24,
03897,NH,0,43.87,-71.28,
03901,ME,38566,43.3,-70.84,
03902,ME,20408,43.21,-70.63,
03903,ME,47684,43.15,-70.8,
03904,ME,51608,43.09,-70.73,
03905,ME,16442,43.08,-70.69,
03906,ME,28851,43.3,-70.73,
03907,ME,15417,43.24,-70.59,
03908,ME,46631,43.23,-70.81,
03909,ME,82014,43.14,-70.65,
03910,ME,0,43.19,-70.6,
03911,ME,0,43.14,-70.63,
04001,ME,12637,43.53,-70.91,
04002,ME,37703,43.47,-70.71,
04003,ME,2236,43.73,-69.99,
04004,ME,0,43.61,-70.54,
04005,ME,102980,43.46,-70.44,
04006,ME,0,43.44,-70.34,
04007,ME,0,43.46,-70.44,
04008,ME,16383,44.01,-69.89,
04009,ME,21400,44.06,-70.72,
04010,ME,6355,43.93,-70.9,
04011,ME,127285,43.91,-69.96,
04013,ME,0,43.79,-70.07,
04014,ME,0,43.37,-70.43,
04015,ME,16611,44,-70.52,
04016,ME,0,44.17,-70.87,
04017,ME,2619,43.73,-70.11,
04019,ME,0,43.69,-70.1,
04020,ME,6492,43.8,-70.8,
04021,ME,68922,43.8,-70.25,
04022,ME,5760,43.97,-70.8,
04024,ME,2192,43.84,-70.69,
04027,ME,27273,43.39,-70.85,
04028,ME,0,43.72,-70.91,
04029,ME,8630,43.89,-70.64,
04030,ME,10218,43.6,-70.69,
04032,ME,69926,43.85,-70.1,
04033,ME,0,43.85,-70.1,
04034,ME,0,43.85,-70.1,
04037,ME,14662,44.01,-70.97,
04038,ME,107859,43.68,-70.44,
04039,ME,46684,43.88,-70.33,
04040,ME,13530,44.11,-70.67,
04041,ME,4902,43.87,-70.8,
04042,ME,23168,43.59,-70.6,
04043,ME,89620,43.38,-70.54,
04046,ME,56719,43.35,-70.46,
04047,ME,7329,43.72,-70.92,
04048,ME,12866,43.68,-70.79,
04049,ME,15893,43.73,-70.71,
04050,ME,1280,43.69,-70.15,
04051,ME,4944,44.12,-70.89,
04054,ME,0,43.3,-70.59,
04055,ME,19275,43.97,-70.6,
04056,ME,0,43.66,-70.88,
04057,ME,0,44.1,-70.7,
04061,ME,15438,43.63,-70.73,
04062,ME,108906,43.79,-70.4,
04063,ME,0,43.5,-70.39,
04064,ME,45911,43.52,-70.38,
04066,ME,4523,43.77,-69.96,
04068,ME,4245,43.79,-70.93,
04069,ME,11191,43.89,-70.18,
04070,ME,0,43.59,-70.33,
04071,ME,35366,43.9,-70.47,
04072,ME,118005,43.53,-70.45,
04073,ME,68284,43.44,-70.78,
04074,ME,181218,43.59,-70.33,
04076,ME,13095,43.54,-70.84,
04077,ME,0,43.87,-70.51,
04078,ME,0,43.86,-70.1,
04079,ME,34619,43.8,-69.98,
04082,ME,0,43.73,-70.42,
04083,ME,20598,43.46,-70.8,
04084,ME,41375,43.73,-70.55,
04085,ME,8828,43.76,-70.64,
04086,ME,59709,43.93,-69.94,
04087,ME,10869,43.53,-70.71,
04088,ME,5990,44.18,-70.71,
04090,ME,70436,43.32,-70.58,
04091,ME,4204,43.83,-70.77,
04092,ME,89613,43.69,-70.35,
04093,ME,41507,43.64,-70.54,
04094,ME,0,43.41,-70.62,
04095,ME,4908,43.64,-70.92,
04096,ME,101888,43.79,-70.2,
04097,ME,34635,43.84,-70.21,
04098,ME,0,43.69,-70.35,
04101,ME,103185,43.66,-70.25,
04102,ME,116548,43.66,-70.3,
04103,ME,177970,43.69,-70.29,
04104,ME,0,43.66,-70.25,
04105,ME,174745,43.72,-70.24,
04106,ME,152088,43.63,-70.28,
04107,ME,127208,43.56,-70.2,
04108,ME,7352,43.66,-70.18,
04109,ME,0,43.64,-70.17,
04110,ME,39782,43.75,-70.2,
04112,ME,0,43.66,-70.25,
04116,ME,0,43.63,-70.28,
04122,ME,0,43.66,-70.25,
04123,ME,0,43.66,-70.25,
04124,ME,0,43.66,-70.25,
04210,ME,95842,44.08,-70.24,
04211,ME,0,44.08,-70.24,
04212,ME,0,44.08,-70.24,
04216,ME,2160,44.63,-70.75,
04217,ME,16832,44.4,-70.79,
04219,ME,5496,44.37,-70.64,
04220,ME,11496,44.28,-70.36,
04221,ME,3050,44.44,-70.31,
04222,ME,23546,43.92,-70.12,
04223,ME,0,44.03,-70.27,
04224,ME,9395,44.53,-70.45,
04225,ME,0,44.62,-70.25,
04226,ME,0,44.6,-70.68,
04227,ME,0,44.57,-70.29,
04228,ME,0,44.43,-70.12,
04230,ME,0,44.06,-70.33,
04231,ME,956,44.25,-70.81,
04234,ME,0,44.62,-70.19,
04236,ME,20143,44.18,-70.14,
04237,ME,1332,44.49,-70.73,
04238,ME,5692,44.19,-70.4,
04239,ME,16332,44.5,-70.21,
04240,ME,118021,44.08,-70.17,
04241,ME,0,44.08,-70.17,
04243,ME,0,44.08,-70.17,
04250,ME,17962,44.01,-70.12,
04252,ME,19616,44,-70.05,
04253,ME,8834,44.4,-70.22,
04254,ME,7945,44.47,-70.18,
04255,ME,2851,44.4,-70.7,
04256,ME,11090,44.11,-70.39,
04257,ME,6757,44.56,-70.54,
04258,ME,15091,44.14,-70.34,
04259,ME,15844,44.23,-70.01,
04260,ME,32188,43.96,-70.28,
04261,ME,2618,44.5,-70.96,
04262,ME,0,44.53,-70.21,
04263,ME,9262,44.3,-70.12,
04265,ME,3942,44.27,-70.05,
04266,ME,0,44.33,-70.25,
04267,ME,0,44.21,-70.79,
04268,ME,18919,44.21,-70.55,
04270,ME,22841,44.14,-70.5,
04271,ME,0,44.26,-70.5,
04274,ME,27894,44.06,-70.39,
04275,ME,1685,44.66,-70.59,
04276,ME,17249,44.54,-70.56,
04280,ME,29006,44.11,-70.1,
04281,ME,16123,44.21,-70.51,
04282,ME,27836,44.25,-70.25,
04284,ME,6495,44.34,-70.06,
04285,ME,1667,44.69,-70.42,
04286,ME,0,44.4,-70.87,
04287,ME,14304,44.04,-70.02,
04288,ME,0,44.17,-70.33,
04289,ME,5745,44.32,-70.57,
04290,ME,5717,44.5,-70.4,
04291,ME,0,44.05,-70.45,
04292,ME,2913,44.39,-70.43,
04294,ME,13695,44.59,-70.23,
04330,ME,105317,44.33,-69.72,
04332,ME,0,44.33,-69.72,
04333,ME,0,44.33,-69.72,
04336,ME,0,44.33,-69.72,
04338,ME,0,44.33,-69.72,
04341,ME,0,44.27,-69.49,
04342,ME,7880,44.1,-69.72,
04343,ME,0,44.33,-69.89,
04344,ME,12595,44.25,-69.78,
04345,ME,51205,44.19,-69.78,
04346,ME,6188,44.23,-69.75,
04347,ME,15807,44.29,-69.81,
04348,ME,12718,44.2,-69.45,
04349,ME,6642,44.43,-70.07,
04350,ME,15914,44.13,-69.96,
04351,ME,19926,44.32,-69.86,
04352,ME,8190,44.5,-69.98,
04353,ME,9271,44.17,-69.62,
04354,ME,7624,44.4,-69.47,
04355,ME,14240,44.38,-69.96,
04357,ME,15531,44.12,-69.83,
04358,ME,18530,44.39,-69.58,
04359,ME,0,44.18,-69.76,
04360,ME,2324,44.53,-69.98,
04363,ME,10810,44.31,-69.58,
04364,ME,31603,44.31,-69.96,
04401,ME,194508,44.83,-68.78,
04402,ME,0,44.83,-68.78,
04406,ME,2261,45.18,-69.45,
04408,ME,0,44.85,-68.32,
04410,ME,3621,45.06,-68.93,
04411,ME,6215,44.92,-68.62,
04412,ME,50216,44.77,-68.73,
04413,ME,0,45.52,-67.76,
04414,ME,3616,45.3,-69.03,
04415,ME,0,45.4,-69.06,
04416,ME,20178,44.6,-68.79,
04417,ME,1003,45.2,-68.42,
04418,ME,4542,45.08,-68.59,
04419,ME,12182,44.79,-69.05,
04420,ME,0,44.38,-68.8,
04421,ME,4782,44.41,-68.81,
04422,ME,3624,45.08,-69.04,
04424,ME,2072,45.66,-67.86,
04426,ME,17611,45.21,-69.18,
04427,ME,10788,44.98,-69.01,
04428,ME,12537,44.82,-68.69,
04429,ME,30965,44.75,-68.67,
04430,ME,4255,45.62,-68.57,
04431,ME,0,44.56,-68.67,
04434,ME,4074,44.82,-69.11,
04435,ME,3163,44.97,-69.14,
04438,ME,3686,44.6,-68.87,
04441,ME,6725,45.46,-69.59,
04442,ME,0,45.47,-69.69,
04443,ME,7563,45.23,-69.35,
04444,ME,62628,44.73,-68.95,
04448,ME,3830,45.25,-68.66,
04449,ME,5113,45,-68.88,
04450,ME,4735,44.91,-68.93,
04451,ME,0,45.54,-68.2,
04453,ME,1831,45.16,-68.84,
04454,ME,0,45.54,-67.52,
04455,ME,2783,45.36,-68.28,
04456,ME,12275,44.86,-68.93,
04457,ME,20374,45.36,-68.5,
04459,ME,1585,45.51,-68.35,
04460,ME,3567,45.6,-68.53,
04461,ME,11389,44.94,-68.64,
04462,ME,13831,45.65,-68.69,
04463,ME,7654,45.25,-68.98,
04464,ME,1960,45.28,-69.5,
04468,ME,30920,44.95,-68.73,
04469,ME,0,44.9,-68.67,
04471,ME,1201,45.81,-67.84,
04472,ME,8544,44.57,-68.73,
04473,ME,28598,44.88,-68.68,
04474,ME,19106,44.73,-68.82,
04475,ME,1025,45.18,-68.61,
04476,ME,4776,44.46,-68.71,
04478,ME,1327,45.67,-69.74,
04479,ME,3960,45.16,-69.35,
04481,ME,2043,45.27,-69.11,
04485,ME,0,45.35,-69.63,
04487,ME,1856,45.39,-68.13,
04488,ME,4501,44.89,-69.14,
04489,ME,0,44.91,-68.69,
04490,ME,0,45.41,-67.73,
04491,ME,0,45.56,-67.43,
04492,ME,0,45.32,-67.69,
04493,ME,6381,45.26,-68.58,
04495,ME,1050,45.48,-68.37,
04496,ME,17342,44.65,-68.85,
04497,ME,708,45.64,-68.07,
04530,ME,56209,43.93,-69.83,
04535,ME,4181,44.1,-69.6,
04537,ME,11728,43.88,-69.62,
04538,ME,9608,43.85,-69.62,
04539,ME,5889,43.95,-69.5,
04541,ME,0,43.88,-69.49,
04543,ME,12877,44.03,-69.51,
04544,ME,5961,43.82,-69.59,
04547,ME,5081,43.98,-69.33,
04548,ME,6805,43.8,-69.74,
04549,ME,0,43.89,-69.62,
04551,ME,4478,44,-69.42,
04553,ME,12459,44.05,-69.57,
04554,ME,4397,43.85,-69.5,
04555,ME,10421,44.07,-69.48,
04556,ME,6922,43.95,-69.63,
04558,ME,1589,43.89,-69.52,
04562,ME,12345,43.82,-69.81,
04563,ME,9006,44.01,-69.24,
04564,ME,4004,43.91,-69.46,
04565,ME,0,43.77,-69.84,
04568,ME,3357,43.86,-69.56,
04570,ME,0,43.81,-69.63,
04571,ME,1765,43.89,-69.67,
04572,ME,20379,44.09,-69.38,
04573,ME,3073,43.94,-69.55,
04574,ME,5594,44.27,-69.36,
04575,ME,0,43.85,-69.65,
04576,ME,4529,43.81,-69.66,
04578,ME,21306,44.01,-69.67,
04579,ME,18741,43.96,-69.78,
04605,ME,63769,44.58,-68.49,
04606,ME,4158,44.54,-67.71,
04607,ME,4416,44.47,-68.03,
04609,ME,32393,44.38,-68.21,
04611,ME,0,44.48,-67.58,
04612,ME,2251,44.24,-68.35,
04613,ME,822,44.38,-68.04,
04614,ME,21431,44.41,-68.58,
04616,ME,5623,44.26,-68.56,
04617,ME,4324,44.35,-68.76,
04619,ME,11132,45.13,-67.2,
04622,ME,3403,44.6,-67.92,
04623,ME,3091,44.65,-67.72,
04624,ME,0,44.41,-67.99,
04625,ME,0,44.24,-68.26,
04626,ME,1488,44.69,-67.21,
04627,ME,8754,44.22,-68.67,
04628,ME,1798,44.9,-67.22,
04629,ME,0,44.42,-68.51,
04630,ME,5255,44.73,-67.39,
04631,ME,4419,44.91,-67.01,
04634,ME,6459,44.58,-68.23,
04635,ME,0,44.11,-68.36,
04637,ME,0,45.17,-67.77,
04640,ME,10129,44.52,-68.25,
04642,ME,0,44.33,-68.81,
04643,ME,3206,44.61,-67.81,
04644,ME,0,44.41,-68.25,
04645,ME,0,44.04,-68.62,
04646,ME,0,44.25,-68.22,
04648,ME,2000,44.66,-67.57,
04649,ME,4247,44.53,-67.59,
04650,ME,1353,44.28,-68.71,
04652,ME,4979,44.79,-67.11,
04653,ME,2474,44.21,-68.33,
04654,ME,10684,44.7,-67.47,
04655,ME,2656,44.69,-67.39,
04657,ME,1088,45.03,-67.35,
04658,ME,4657,44.52,-67.88,
04660,ME,12601,44.34,-68.35,
04662,ME,0,44.3,-68.29,
04664,ME,3960,44.53,-68.15,
04666,ME,3584,44.95,-67.16,
04667,ME,3941,44.97,-67.07,
04668,ME,4595,45.22,-67.57,
04669,ME,1390,44.41,-68.02,
04671,ME,2360,45.06,-67.16,
04672,ME,0,44.43,-68.32,
04673,ME,0,44.31,-68.68,
04674,ME,1682,44.3,-68.41,
04675,ME,0,44.29,-68.24,
04676,ME,5744,44.35,-68.63,
04677,ME,1482,44.49,-68.18,
04679,ME,11537,44.27,-68.33,
04680,ME,3521,44.51,-67.96,
04681,ME,5138,44.18,-68.67,
04683,ME,0,44.25,-68.79,
04684,ME,8310,44.49,-68.5,
04685,ME,1542,44.14,-68.45,
04686,ME,0,44.95,-67.66,
04691,ME,1391,44.76,-67.26,
04693,ME,2968,44.39,-68.08,
04694,ME,8304,45.09,-67.46,
04730,ME,32227,46.11,-67.83,
04732,ME,5282,46.63,-68.4,
04733,ME,0,45.8,-68.41,
04734,ME,2009,46.5,-67.86,
04735,ME,1465,46.42,-67.84,
04736,ME,34673,46.86,-67.99,
04737,ME,0,46.61,-69.52,
04738,ME,0,46.76,-68.08,
04739,ME,3266,47.04,-68.59,
04740,ME,4543,46.64,-67.91,
04741,ME,0,47.45,-69.22,
04742,ME,11033,46.76,-67.83,
04743,ME,17765,47.26,-68.57,
04744,ME,0,47.23,-68.58,
04745,ME,3605,47.28,-68.38,
04746,ME,1069,47.3,-68.15,
04747,ME,3631,46,-68.27,
04750,ME,5236,46.91,-67.83,
04751,ME,0,46.91,-67.83,
04756,ME,10755,47.34,-68.33,
04757,ME,11796,46.68,-68.16,
04758,ME,6632,46.51,-67.86,
04760,ME,2069,46.3,-67.84,
04761,ME,2300,46.1,-67.96,
04762,ME,1788,46.94,-68.12,
04763,ME,2291,46.09,-68.15,
04764,ME,0,46.41,-68.49,
04765,ME,3035,45.99,-68.44,
04766,ME,1111,46.84,-68.19,
04768,ME,1217,46.76,-68.47,
04769,ME,34706,46.68,-67.98,
04772,ME,2961,47.24,-68.31,
04773,ME,2931,47.31,-68.22,
04774,ME,1527,47.17,-68.89,
04775,ME,0,46.66,-68.41,
04776,ME,2014,45.81,-68.31,
04777,ME,779,45.89,-68.43,
04779,ME,1771,47.16,-68.3,
04780,ME,1815,46.24,-68.29,
04781,ME,1999,47.15,-68.57,
04783,ME,1731,47.04,-68.14,
04785,ME,6108,47.16,-67.95,
04786,ME,4969,46.79,-68.15,
04787,ME,1448,46.57,-67.92,
04841,ME,29145,44.12,-69.13,
04843,ME,38965,44.2,-69.06,
04847,ME,8901,44.26,-69.15,
04848,ME,2873,44.3,-68.9,
04849,ME,21680,44.28,-69,
04850,ME,0,44.3,-69.07,
04851,ME,0,43.86,-68.88,
04852,ME,0,43.76,-69.32,
04853,ME,2045,44.15,-68.86,
04854,ME,8300,44.08,-69.05,
04855,ME,0,43.93,-69.25,
04856,ME,27907,44.18,-69.07,
04858,ME,7049,44.05,-69.12,
04859,ME,4288,44.01,-69.17,
04860,ME,9058,43.95,-69.23,
04861,ME,11534,44.08,-69.18,
04862,ME,18062,44.21,-69.27,
04863,ME,5241,44.04,-68.83,
04864,ME,16255,44.12,-69.24,
04865,ME,0,44.19,-69.15,
04901,ME,95157,44.56,-69.55,
04903,ME,0,44.54,-69.66,
04910,ME,8330,44.53,-69.44,
04911,ME,6120,44.77,-69.97,
04912,ME,3023,44.92,-69.67,
04915,ME,40471,44.42,-69.02,
04917,ME,20309,44.44,-69.83,
04918,ME,3331,44.52,-69.87,
04920,ME,4114,45.05,-69.87,
04921,ME,5448,44.55,-69.12,
04922,ME,3341,44.69,-69.42,
04923,ME,1126,45.02,-69.47,
04924,ME,6946,44.76,-69.56,
04925,ME,0,45.23,-69.99,
04926,ME,0,44.48,-69.51,
04927,ME,12123,44.63,-69.5,
04928,ME,6757,44.92,-69.26,
04929,ME,2541,44.79,-69.29,
04930,ME,11939,45.01,-69.29,
04932,ME,5354,44.68,-69.16,
04933,ME,0,44.82,-69.23,
04935,ME,0,44.44,-69.6,
04936,ME,1042,45.21,-70.47,
04937,ME,23488,44.59,-69.6,
04938,ME,30263,44.66,-70.14,
04939,ME,3154,45.03,-69.16,
